年度,県コード,連番,県番号,調査年月日,is_overflow,学名,和名,個体数,湿重量_g,Year,Month,Season,学名_clean
2013,4.0,Afk-2,,2013-08-04,False,MALDANIDAE,ﾀｹﾌｼｺﾞｶｲ科,8.0,0.02,2013.0,8.0,Summer,MALDANIDAE
2013,4.0,Afk-2,,2013-08-04,False,AMPHARETIDAE,ｶｻﾞﾘｺﾞｶｲ科,2.0,,2013.0,8.0,Summer,AMPHARETIDAE
2013,4.0,Afk-2,,2013-08-04,False,TEREBELLIDAE,ﾌｻｺﾞｶｲ科,2.0,,2013.0,8.0,Summer,TEREBELLIDAE
2013,4.0,Afk-2,,2013-08-04,False,ASPIDOSIPHONIDAE,ﾀﾃﾎｼﾑｼ科,6.0,0.14,2013.0,8.0,Summer,ASPIDOSIPHONIDAE
2013,4.0,Afk-2,,2013-08-04,False,CYPRIDINIDAE,ｳﾐﾎﾀﾙ科,8.0,0.02,2013.0,8.0,Summer,CYPRIDINIDAE
2013,4.0,Afk-2,,2013-08-04,False,OSTRACODA,ｶｲﾑｼ目,22.0,0.02,2013.0,8.0,Summer,OSTRACODA
2013,4.0,Afk-2,,2013-08-04,False,Nebalia bipes,ｺﾉﾊｴﾋﾞ,4.0,,2013.0,8.0,Summer,Nebalia bipes
2013,4.0,Afk-2,,2013-08-04,False,LEPTOCHELIIDAE,ﾚﾌﾟﾄｹﾘｱ科,120.0,0.02,2013.0,8.0,Summer,LEPTOCHELIIDAE
2013,4.0,Afk-2,,2013-08-04,False,LYSIANASSIDAE,ﾌﾄﾋｹﾞｿｺｴﾋﾞ科,46.0,0.04,2013.0,8.0,Summer,LYSIANASSIDAE
2013,4.0,Afk-2,,2013-08-04,False,ISAEIDAE,ｲｼｸﾖｺｴﾋﾞ科,8.0,0.02,2013.0,8.0,Summer,ISAEIDAE
2013,4.0,Afk-2,,2013-08-04,False,Podocerus inconspicuus,ﾄﾞﾛﾉﾐ,2.0,,2013.0,8.0,Summer,Podocerus inconspicuus
2013,4.0,Afk-2,,2013-08-04,False,Urothoe sp.,,32.0,,2013.0,8.0,Summer,Urothoe sp.
2013,4.0,Afk-2,,2013-08-04,False,MELITIDAE,ﾒﾘﾀﾖｺｴﾋﾞ科,2.0,,2013.0,8.0,Summer,MELITIDAE
2013,4.0,Afk-2,,2013-08-04,False,Ampelisca sp.,0,2.0,,2013.0,8.0,Summer,Ampelisca sp.
2013,4.0,Afk-2,,2013-08-04,False,Byblis japonicus,ﾆｯﾎﾟﾝｽｶﾞﾒ,4.0,,2013.0,8.0,Summer,Byblis japonicus
2013,4.0,Afk-2,,2013-08-04,False,Pinnotheres sp.,ｼﾛﾋﾟﾝﾉ属,2.0,,2013.0,8.0,Summer,Pinnotheres sp.
2013,4.0,Afk-2,,2013-08-04,False,Phoronis sp.,,2.0,,2013.0,8.0,Summer,Phoronis sp.
2013,4.0,Afk-2,,2013-08-04,False,Astropecten scoparius,ﾓﾐｼﾞｶﾞｲ,2.0,46.18,2013.0,8.0,Summer,Astropecten scoparius
2013,4.0,Afk-2,,2013-08-04,False,Ophiura kinbergi,ｸｼﾉﾊｸﾓﾋﾄﾃﾞ,2.0,0.02,2013.0,8.0,Summer,Ophiura kinbergi
2013,4.0,Afk-2,,2013-08-04,False,Hartmeyeria orientalis,ﾈｽﾞﾐﾎﾞﾔ,4.0,1.36,2013.0,8.0,Summer,Hartmeyeria orientalis
2013,12.0,2,3,2013-08-05,False,ANTHOZOA,花虫綱,1.0,0.03,2013.0,8.0,Summer,Rare_sp
2013,12.0,2,3,2013-08-05,False,Tellinidae,ﾆｯｺｳｶﾞｲ科,4.0,0.01,2013.0,8.0,Summer,Tellinidae
2013,12.0,2,3,2013-08-05,False,Lumbrineris sp.,Lumbrineris属,2.0,0.34,2013.0,8.0,Summer,Lumbrineris sp.
2013,12.0,2,3,2013-08-05,False,Hydroides ezoensis,ｴｿﾞｶｻﾈｶﾝｻﾞｼｺﾞｶｲ,19.0,0.63,2013.0,8.0,Summer,Hydroides ezoensis
2013,12.0,2,3,2013-08-05,False,Hydroides fusicola,ﾎｿﾄｹﾞｶﾝｻﾞｼｺﾞｶｲ,4.0,0.09,2013.0,8.0,Summer,Hydroides fusicola
2013,12.0,2,3,2014-02-03,True,Philine argentata,ｷｾﾜﾀｶﾞｲ,1.0,0.08,2014.0,2.0,Winter,Philine argentata
2013,12.0,2,3,2014-02-03,True,Raetellops pulchellus,ﾁﾖﾉﾊﾅｶﾞｲ,2.0,0.5,2014.0,2.0,Winter,Raetellops pulchellus
2013,12.0,2,3,2014-02-03,True,Phyllodocidae,ｻｼﾊﾞｺﾞｶｲ科,1.0,,2014.0,2.0,Winter,Phyllodocidae
2013,12.0,2,3,2014-02-03,True,Glycera chirori,ﾁﾛﾘ,2.0,0.06,2014.0,2.0,Winter,Glycera chirori
2013,12.0,2,3,2014-02-03,True,Goniada sp.,Goniada属,29.0,0.7,2014.0,2.0,Winter,Goniada sp.
2013,12.0,2,3,2014-02-03,True,Sigambra phuketensis,ｸｼｶｷﾞｺﾞｶｲ,2.0,0.01,2014.0,2.0,Winter,Sigambra phuketensis
2013,12.0,2,3,2014-02-03,True,Sigambra sp.,Sigambra属,9.0,0.03,2014.0,2.0,Winter,Sigambra sp.
2013,12.0,2,3,2014-02-03,True,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,52.0,1.34,2014.0,2.0,Winter,Paraprionospio patiens
2013,12.0,2,3,2014-02-03,True,Lagis bocki,ｳﾐｲｻｺﾞﾑｼ,1.0,0.26,2014.0,2.0,Winter,Lagis bocki
2013,12.0,2,3,2014-02-03,True,Corophium sp.,ﾄﾞﾛｸﾀﾞﾑｼ属,2.0,0.01,2014.0,2.0,Winter,Corophium sp.
2013,12.0,2,3,2014-02-03,True,Diastylidae,ｸｰﾏ科,1.0,0.01,2014.0,2.0,Winter,Diastylidae
2013,12.0,4,5,2014-02-03,True,Phyllodocidae,ｻｼﾊﾞｺﾞｶｲ科,1.0,,2014.0,2.0,Winter,Phyllodocidae
2013,12.0,4,5,2014-02-03,True,Goniada sp.,Goniada属,8.0,0.07,2014.0,2.0,Winter,Goniada sp.
2013,12.0,4,5,2014-02-03,True,Nectoneanthes latipoda,ｵｳｷﾞｺﾞｶｲ,3.0,0.75,2014.0,2.0,Winter,Nectoneanthes latipoda
2013,12.0,4,5,2014-02-03,True,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,398.0,8.53,2014.0,2.0,Winter,Paraprionospio patiens
2013,12.0,9,9,2014-02-03,True,Theora fragilis,ｼｽﾞｸｶﾞｲ,1.0,0.06,2014.0,2.0,Winter,Theora fragilis
2013,12.0,9,9,2014-02-03,True,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,2.0,0.1,2014.0,2.0,Winter,Paraprionospio patiens
2013,12.0,12,1,2014-02-03,True,Glycera chirori,ﾁﾛﾘ,3.0,0.05,2014.0,2.0,Winter,Glycera chirori
2013,12.0,12,1,2014-02-03,True,Goniada sp.,Goniada属,8.0,0.25,2014.0,2.0,Winter,Goniada sp.
2013,12.0,12,1,2014-02-03,True,Podarkeopsis brevipalpa,ﾀﾚﾒｵﾄﾋﾒｺﾞｶｲ,3.0,0.04,2014.0,2.0,Winter,Podarkeopsis brevipalpa
2013,12.0,12,1,2014-02-03,True,Sigambra sp.,Sigambra属,4.0,0.02,2014.0,2.0,Winter,Sigambra sp.
2013,12.0,12,1,2014-02-03,True,Nectoneanthes latipoda,ｵｳｷﾞｺﾞｶｲ,17.0,3.11,2014.0,2.0,Winter,Nectoneanthes latipoda
2013,12.0,12,1,2014-02-03,True,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,130.0,2.69,2014.0,2.0,Winter,Paraprionospio patiens
2013,12.0,15,8,2014-02-03,True,Glycera macrobranchia,ﾅｶﾞｴﾗﾁﾛﾘ,1.0,0.06,2014.0,2.0,Winter,Rare_sp
2013,12.0,15,8,2014-02-03,True,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,4.0,0.14,2014.0,2.0,Winter,Paraprionospio patiens
2013,12.0,35,18,2013-08-06,False,Theora fragilis,ｼｽﾞｸｶﾞｲ,6.0,0.07,2013.0,8.0,Summer,Theora fragilis
2013,12.0,35,18,2013-08-06,False,Glycera chirori,ﾁﾛﾘ,2.0,0.56,2013.0,8.0,Summer,Glycera chirori
2013,12.0,35,18,2013-08-06,False,Sigambra phuketensis,ｸｼｶｷﾞｺﾞｶｲ,2.0,,2013.0,8.0,Summer,Sigambra phuketensis
2013,12.0,35,18,2013-08-06,False,Scoletoma longifolia,ｶﾀﾏｶﾞﾘｷﾞﾎﾞｼｲｿﾒ,14.0,0.18,2013.0,8.0,Summer,Scoletoma longifolia
2013,12.0,35,18,2013-08-06,False,Paraprionospio sp.,Paraprionospio属,1.0,,2013.0,8.0,Summer,Paraprionospio sp.
2013,12.0,35,18,2013-08-06,False,Notomastus sp.,Notomastus属,1.0,0.2,2013.0,8.0,Summer,Notomastus sp.
2013,12.0,35,18,2013-08-06,False,Mediomastus sp.,Mediomastus属,1.0,0.18,2013.0,8.0,Summer,Mediomastus sp.
2013,12.0,35,18,2013-08-06,False,Aoroides sp.,ﾕﾝﾎﾞｿｺｴﾋﾞ属,1.0,,2013.0,8.0,Summer,Aoroides sp.
2013,12.0,35,18,2013-08-06,False,Melitidae,ﾒﾘﾀﾖｺｴﾋﾞ科,1.0,,2013.0,8.0,Summer,Rare_sp
2013,12.0,35,18,2014-02-04,True,NEMERTINEA,紐形動物門,4.0,0.04,2014.0,2.0,Winter,NEMERTINEA
2013,12.0,35,18,2014-02-04,True,Glycera chirori,ﾁﾛﾘ,1.0,0.09,2014.0,2.0,Winter,Glycera chirori
2013,12.0,35,18,2014-02-04,True,Glycera sp.,Glycera属,1.0,,2014.0,2.0,Winter,Glycera sp.
2013,12.0,35,18,2014-02-04,True,Goniada sp.,Goniada属,1.0,,2014.0,2.0,Winter,Goniada sp.
2013,12.0,35,18,2014-02-04,True,Sigambra sp.,Sigambra属,1.0,0.02,2014.0,2.0,Winter,Sigambra sp.
2013,12.0,35,18,2014-02-04,True,Scoletoma longifolia,ｶﾀﾏｶﾞﾘｷﾞﾎﾞｼｲｿﾒ,20.0,0.5,2014.0,2.0,Winter,Scoletoma longifolia
2013,12.0,35,18,2014-02-04,True,Aonides oxycephala,ｹﾝｻｷｽﾋﾟｵ,1.0,,2014.0,2.0,Winter,Aonides oxycephala
2013,12.0,35,18,2014-02-04,True,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,1.0,,2014.0,2.0,Winter,Paraprionospio patiens
2013,12.0,35,18,2014-02-04,True,Magelona sp.,Magelona属,1.0,,2014.0,2.0,Winter,Magelona sp.
2013,12.0,35,18,2014-02-04,True,Paraonidae,ﾋﾒｴﾗｺﾞｶｲ科,1.0,0.01,2014.0,2.0,Winter,Paraonidae
2013,12.0,35,18,2014-02-04,True,Mediomastus sp.,Mediomastus属,1.0,,2014.0,2.0,Winter,Mediomastus sp.
2013,12.0,35,18,2014-02-04,True,Capitellidae,ｲﾄｺﾞｶｲ科,2.0,0.03,2014.0,2.0,Winter,Capitellidae
2013,12.0,35,18,2014-02-04,True,Lysilla sp.,Lysilla属,1.0,3.35,2014.0,2.0,Winter,Lysilla sp.
2013,12.0,35,18,2014-02-04,True,Eucrate crenata,ﾏﾙﾊﾞｶﾞﾆ,1.0,0.93,2014.0,2.0,Winter,Eucrate crenata
2013,12.0,35,18,2014-02-04,True,Acanthogobius flavimanus,ﾏﾊｾﾞ,1.0,0.14,2014.0,2.0,Winter,Rare_sp
2013,13.0,18,25,2014-02-13,True,Theora fragilis,ｼｽﾞｸｶﾞｲ,3.0,0.29,2014.0,2.0,Winter,Theora fragilis
2013,13.0,18,25,2014-02-13,True,Nectoneanthes latipoda,ｵｳｷﾞｺﾞｶｲ,1.0,0.72,2014.0,2.0,Winter,Nectoneanthes latipoda
2013,13.0,18,25,2014-02-13,True,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,3.0,0.09,2014.0,2.0,Winter,Paraprionospio patiens
2013,13.0,18,25,2014-02-13,True,Paraprionospio coora,ｽﾍﾞｽﾍﾞﾊﾈｴﾗｽﾋﾟｵ,5.0,0.28,2014.0,2.0,Winter,Paraprionospio coora
2013,13.0,18,25,2014-02-13,True,PINNOTHERIDAE,ｶｸﾚｶﾞﾆ科,1.0,0.02,2014.0,2.0,Winter,PINNOTHERIDAE
2013,13.0,26,26,2013-08-07,False,NEMERTINEA,紐形動物門,1.0,,2013.0,8.0,Summer,NEMERTINEA
2013,13.0,26,26,2013-08-07,False,Paraprionospio coora,ｽﾍﾞｽﾍﾞﾊﾈｴﾗｽﾋﾟｵ,4.0,0.06,2013.0,8.0,Summer,Paraprionospio coora
2013,13.0,26,26,2014-02-13,True,PINNOTHERIDAE,ｶｸﾚｶﾞﾆ科,1.0,0.01,2014.0,2.0,Winter,PINNOTHERIDAE
2013,23.0,10,,2013-07-17,False,Crepidula onyx,ｼﾏﾒﾉｳﾌﾈｶﾞｲ,1.0,0.23,2013.0,7.0,Summer,Crepidula onyx
2013,23.0,10,,2013-07-17,False,Eunice sp.,ｲｿﾒ科,2.0,0.02,2013.0,7.0,Summer,Eunice sp.
2013,23.0,10,,2013-07-17,False,Aonides oxycephala,ｹﾝｻｷｽﾋﾟｵ,2.0,0.02,2013.0,7.0,Summer,Aonides oxycephala
2013,23.0,10,,2013-07-17,False,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,1.0,0.01,2013.0,7.0,Summer,Paraprionospio patiens
2013,23.0,10,,2013-07-17,False,Prionospio pulchra,ｲﾄｴﾗｽﾋﾟｵ,1.0,,2013.0,7.0,Summer,Prionospio pulchra
2013,23.0,10,,2013-07-17,False,Boccardia sp.,ｽﾋﾟｵ科,2.0,0.01,2013.0,7.0,Summer,Boccardia sp.
2013,23.0,10,,2013-07-17,False,Cirratulus cirratus,ﾁｸﾞｻﾐｽﾞﾋｷ,2.0,0.01,2013.0,7.0,Summer,Cirratulus cirratus
2013,23.0,10,,2013-07-17,False,1.18,ｲﾁｮｳｶﾞﾆ属,1.0,2.92,2013.0,7.0,Summer,Rare_sp
2013,23.0,10,,2013-07-17,False,Ophiophragnius japonicus,ｶｷｸﾓﾋﾄﾃﾞ,2.0,0.02,2013.0,7.0,Summer,Ophiophragnius japonicus
2013,23.0,10,,2014-01-15,True,Scapharca subcrenata,ｻﾙﾎﾞｳ,1.0,15.87,2014.0,1.0,Winter,Scapharca subcrenata
2013,23.0,10,,2014-01-15,True,Nitidotellina nitidula,ｻｸﾗｶﾞｲ,2.0,0.25,2014.0,1.0,Winter,Nitidotellina nitidula
2013,23.0,10,,2014-01-15,True,Eumida sanguinea,ﾏﾀﾞﾗｻｼﾊﾞ,2.0,0.01,2014.0,1.0,Winter,Eumida sanguinea
2013,23.0,10,,2014-01-15,True,Glycera sp.,ﾁﾛﾘ属,5.0,0.21,2014.0,1.0,Winter,Glycera sp.
2013,23.0,10,,2014-01-15,True,Scoletoma longifolia,ｶﾀﾏｶﾞﾘｷﾞﾎﾞｼｲｿﾒ,15.0,0.08,2014.0,1.0,Winter,Scoletoma longifolia
2013,23.0,10,,2014-01-15,True,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,5.0,0.02,2014.0,1.0,Winter,Paraprionospio patiens
2013,23.0,10,,2014-01-15,True,Ophiura kinbergi,ｸｼﾉﾊｸﾓﾋﾄﾃﾞ,1.0,0.01,2014.0,1.0,Winter,Ophiura kinbergi
2013,23.0,10,,2014-01-15,True,Synaptidae sp.,ｲｶﾘﾅﾏｺ科,1.0,0.09,2014.0,1.0,Winter,Synaptidae sp.
2013,23.0,59,,2013-07-17,False,Raetellops pulchellus,ﾁﾖﾉﾊﾅｶﾞｲ,2.0,0.02,2013.0,7.0,Summer,Raetellops pulchellus
2013,23.0,59,,2013-07-17,False,Sigambra phuketensis,ｸｼｶｷﾞｺﾞｶｲ,1.0,,2013.0,7.0,Summer,Sigambra phuketensis
2013,23.0,59,,2013-07-17,False,Neanthes succinea,ｱｼﾅｶﾞｺﾞｶｲ,1.0,0.01,2013.0,7.0,Summer,Neanthes succinea
2013,23.0,59,,2013-07-17,False,Nephtys polybranchia,ﾐﾅﾐｼﾛｶﾞﾈｺﾞｶｲ,1.0,0.01,2013.0,7.0,Summer,Nephtys polybranchia
2013,23.0,59,,2013-07-17,False,Glycinde sp.,ﾆｶｲﾁﾛﾘ科,3.0,0.01,2013.0,7.0,Summer,Glycinde sp.
2013,23.0,59,,2013-07-17,False,Scoletoma longifolia,ｶﾀﾏｶﾞﾘｷﾞﾎﾞｼｲｿﾒ,2.0,0.03,2013.0,7.0,Summer,Scoletoma longifolia
2013,23.0,59,,2013-07-17,False,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,1.0,,2013.0,7.0,Summer,Paraprionospio patiens
2013,23.0,59,,2013-07-17,False,Prionospio sp.(sexoculata),ｽﾋﾟｵ科(ﾌﾀｴﾗｽﾋﾟｵ),1.0,0.01,2013.0,7.0,Summer,Rare_sp
2013,23.0,59,,2013-07-17,False,Maladane sp.,ﾀｹﾌｼｺﾞｶｲ属,2.0,0.03,2013.0,7.0,Summer,Rare_sp
2013,23.0,59,,2013-07-17,False,Magelona japonica,ﾓﾛﾃｺﾞｶｲ,1.0,,2013.0,7.0,Summer,Magelona japonica
2013,23.0,59,,2013-07-17,False,Ophiura kinbergi,ｸｼﾉﾊｸﾓﾋﾄﾃﾞ,2.0,0.01,2013.0,7.0,Summer,Ophiura kinbergi
2013,23.0,59,,2014-01-15,True,Neanthes succinea,ｱｼﾅｶﾞｺﾞｶｲ,1.0,0.01,2014.0,1.0,Winter,Neanthes succinea
2013,23.0,59,,2014-01-15,True,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,20.0,0.32,2014.0,1.0,Winter,Paraprionospio patiens
2013,23.0,61,,2013-07-17,False,Sigambra phuketensis,ｸｼｶｷﾞｺﾞｶｲ,1.0,,2013.0,7.0,Summer,Sigambra phuketensis
2013,23.0,61,,2013-07-17,False,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,1.0,0.01,2013.0,7.0,Summer,Paraprionospio patiens
2013,23.0,61,,2014-01-15,True,Sthenelais sp.,ﾉﾗﾘｳﾛｺﾑｼ科,1.0,,2014.0,1.0,Winter,Sthenelais sp.
2013,23.0,61,,2014-01-15,True,Sigambra phuketensis,ｸｼｶｷﾞｺﾞｶｲ,1.0,,2014.0,1.0,Winter,Sigambra phuketensis
2013,23.0,61,,2014-01-15,True,Neanthes succinea,ｱｼﾅｶﾞｺﾞｶｲ,2.0,0.11,2014.0,1.0,Winter,Neanthes succinea
2013,23.0,61,,2014-01-15,True,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,21.0,0.49,2014.0,1.0,Winter,Paraprionospio patiens
2013,24.0,4,,2013-07-17,False,Theora fragilis,ｼｽﾞｸｶﾞｲ,62.0,0.892,2013.0,7.0,Summer,Theora fragilis
2013,24.0,4,,2013-07-17,False,Glycinde sp.,Glycinde属,1.0,0.005,2013.0,7.0,Summer,Glycinde sp.
2013,24.0,4,,2013-07-17,False,Nephtys sp.,Nephtys属,1.0,0.015,2013.0,7.0,Summer,Nephtys sp.
2013,24.0,4,,2013-07-17,False,Scoletoma longifolia,ｶﾀﾏｶﾞﾘｷﾞﾎﾞｼｲｿﾒ,2.0,0.052,2013.0,7.0,Summer,Scoletoma longifolia
2013,24.0,4,,2013-07-17,False,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ (Type A),11.0,0.538,2013.0,7.0,Summer,Paraprionospio patiens
2013,24.0,4,,2013-07-17,False,Magelona japonica,ﾓﾛﾃｺﾞｶｲ,2.0,0.014,2013.0,7.0,Summer,Magelona japonica
2013,24.0,4,,2013-07-17,False,Lagis bocki,ｳﾐｲｻｺﾞﾑｼ,1.0,0.02,2013.0,7.0,Summer,Lagis bocki
2013,24.0,4,,2014-01-15,True,Sigambra phuketensis,ｸｼｶｷﾞｺﾞｶｲ,16.0,0.032,2014.0,1.0,Winter,Sigambra phuketensis
2013,24.0,4,,2014-01-15,True,Nectoneanthes latipoda,ｵｳｷﾞｺﾞｶｲ,10.0,1.057,2014.0,1.0,Winter,Nectoneanthes latipoda
2013,24.0,4,,2014-01-15,True,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ (Type A),461.0,4.833,2014.0,1.0,Winter,Paraprionospio patiens
2013,24.0,11,,2013-07-17,False,Raetellops pulchellus,ﾁﾖﾉﾊﾅｶﾞｲ,4.0,0.162,2013.0,7.0,Summer,Raetellops pulchellus
2013,24.0,11,,2013-07-17,False,Theora fragilis,ｼｽﾞｸｶﾞｲ,6.0,0.047,2013.0,7.0,Summer,Theora fragilis
2013,24.0,11,,2013-07-17,False,Glycera sp.,Glycera属,2.0,0.046,2013.0,7.0,Summer,Glycera sp.
2013,24.0,11,,2013-07-17,False,Sigambra phuketensis,ｸｼｶｷﾞｺﾞｶｲ,1.0,0.002,2013.0,7.0,Summer,Sigambra phuketensis
2013,24.0,11,,2013-07-17,False,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ (Type A),3.0,0.939,2013.0,7.0,Summer,Paraprionospio patiens
2013,24.0,11,,2013-07-17,False,Paraprionospio coora,ｽﾍﾞｽﾍﾞﾊﾈｴﾗｽﾋﾟｵ (Type CⅠ),5.0,0.536,2013.0,7.0,Summer,Paraprionospio coora
2013,24.0,11,,2013-07-17,False,Magelona japonica,ﾓﾛﾃｺﾞｶｲ,2.0,0.018,2013.0,7.0,Summer,Magelona japonica
2013,24.0,11,,2014-01-15,True,Edwardsiidae,ﾑｼﾓﾄﾞｷｷﾞﾝﾁｬｸ科,1.0,0.337,2014.0,1.0,Winter,Edwardsiidae
2013,24.0,11,,2014-01-15,True,NEMERTINEA,紐形動物門,1.0,0.006,2014.0,1.0,Winter,NEMERTINEA
2013,24.0,11,,2014-01-15,True,Macoma incongrua,ﾋﾒｼﾗﾄﾘ,1.0,4.633,2014.0,1.0,Winter,Rare_sp
2013,24.0,11,,2014-01-15,True,Nectoneanthes latipoda,ｵｳｷﾞｺﾞｶｲ,3.0,0.125,2014.0,1.0,Winter,Nectoneanthes latipoda
2013,24.0,11,,2014-01-15,True,Scoletoma longifolia,ｶﾀﾏｶﾞﾘｷﾞﾎﾞｼｲｿﾒ,24.0,0.152,2014.0,1.0,Winter,Scoletoma longifolia
2013,24.0,11,,2014-01-15,True,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ (Type A),186.0,8.616,2014.0,1.0,Winter,Paraprionospio patiens
2013,24.0,11,,2014-01-15,True,Paraprionospio coora,ｽﾍﾞｽﾍﾞﾊﾈｴﾗｽﾋﾟｵ (Type CⅠ),32.0,0.352,2014.0,1.0,Winter,Paraprionospio coora
2013,24.0,11,,2014-01-15,True,Magelona japonica,ﾓﾛﾃｺﾞｶｲ,8.0,0.064,2014.0,1.0,Winter,Magelona japonica
2013,24.0,11,,2014-01-15,True,Ophiura kinbergi,ｸｼﾉﾊｸﾓﾋﾄﾃﾞ,1.0,0.082,2014.0,1.0,Winter,Ophiura kinbergi
2013,24.0,27,,2013-07-17,False,Sigambra phuketensis,ｸｼｶｷﾞｺﾞｶｲ,1.0,0.004,2013.0,7.0,Summer,Sigambra phuketensis
2013,24.0,27,,2013-07-17,False,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ (Type A),4.0,0.158,2013.0,7.0,Summer,Paraprionospio patiens
2013,24.0,27,,2014-01-15,True,Nectoneanthes latipoda,ｵｳｷﾞｺﾞｶｲ,2.0,0.226,2014.0,1.0,Winter,Nectoneanthes latipoda
2013,24.0,27,,2014-01-15,True,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ (Type A),209.0,2.9339999999999997,2014.0,1.0,Winter,Paraprionospio patiens
2013,27.0,2,,2013-07-02,False,Sigambra hanaokai,ﾊﾅｵｶｶｷﾞｺﾞｶｲ,4.0,0.01,2013.0,7.0,Summer,Sigambra hanaokai
2013,27.0,2,,2013-07-02,False,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,2.0,0.01,2013.0,7.0,Summer,Paraprionospio patiens
2013,27.0,2,,2014-01-14,True,Aglajidae,ｶﾉｺｷｾﾜﾀｶﾞｲ科,1.0,0.06,2014.0,1.0,Winter,Aglajidae
2013,27.0,2,,2014-01-14,True,Sthenelais sp.,Sthenelais属の一種,1.0,0.01,2014.0,1.0,Winter,Sthenelais sp.
2013,27.0,2,,2014-01-14,True,Sigambra hanaokai,ﾊﾅｵｶｶｷﾞｺﾞｶｲ,2.0,,2014.0,1.0,Winter,Sigambra hanaokai
2013,27.0,2,,2014-01-14,True,Nectoneanthes oxypoda,ｵｳｷﾞｺﾞｶｲ,1.0,0.32,2014.0,1.0,Winter,Nectoneanthes oxypoda
2013,27.0,2,,2014-01-14,True,Paraprionospio patiens,ｼﾉﾌﾞﾊﾈｴﾗｽﾋﾟｵ,132.0,1.1,2014.0,1.0,Winter,Paraprionospio patiens
2013,27.0,2,,2014-01-14,True,Pseudopolydora sp.,Pseudopolydora属の一種,1.0,,2014.0,1.0,Winter,Pseudopolydora sp.
2013,27.0,44,,2013-07-02,False,Edwardsiidae,ﾑｼﾓﾄﾞｷｷﾞﾝﾁｬｸ科,1.0,0.02,2013.0,7.0,Summer,Edwardsiidae
2013,27.0,44,,2013-07-02,False,NEMERTINEA,紐形動物門,2.0,0.01,2013.0,7.0,Summer,NEMERTINEA
2013,27.0,44,,2013-07-02,False,Phos sp.,ﾄｸｻﾊﾞｲ属の一種,1.0,0.13,2013.0,7.0,Summer,Rare_sp
2013,27.0,44,,2013-07-02,False,Orinella pulchella,ｸﾁｷﾚｶﾞｲ,2.0,0.05,2013.0,7.0,Summer,Orinella pulchella
2013,27.0,44,,2013-07-02,False,Pyramidellidae,ﾄｳｶﾞﾀｶﾞｲ科,3.0,0.02,2013.0,7.0,Summer,Pyramidellidae
2013,27.0,44,,2013-07-02,False,Cylichnidae,ｽｲﾌｶﾞｲ科,3.0,0.08,2013.0,7.0,Summer,Cylichnidae
2013,27.0,44,,2013-07-02,False,Petrasma pusilla,ｷﾇﾀﾚｶﾞｲ,25.0,0.09,2013.0,7.0,Summer,Petrasma pusilla
2013,27.0,44,,2013-07-02,False,Pillucina pisidium,ｳﾒﾉﾊﾅｶﾞｲ,4.0,0.02,2013.0,7.0,Summer,Pillucina pisidium
2013,27.0,44,,2013-07-02,False,Theora fragilis,ｼｽﾞｸｶﾞｲ,13.0,0.04,2013.0,7.0,Summer,Theora fragilis
2013,27.0,44,,2013-07-02,False,Polynoidae,ｳﾛｺﾑｼ科,3.0,0.02,2013.0,7.0,Summer,Polynoidae
2013,27.0,44,,2013-07-02,False,Sigambra hanaokai,ﾊﾅｵｶｶｷﾞｺﾞｶｲ,2.0,,2013.0,7.0,Summer,Sigambra hanaokai
2013,27.0,44,,2013-07-02,False,Nectoneanthes oxypoda,ｵｳｷﾞｺﾞｶｲ,1.0,0.01,2013.0,7.0,Summer,Nectoneanthes oxypoda
