連番,Year,Season,S,N,Shannon,Simpson,Margalef,Pielou,lat_dd,lon_dd,sea_area,do_station,env_dist_km,env_zettaicode,is_hypoxic_station,is_stressed_station
181.0,2020.0,Summer,10,321.0,1.898293107600297,0.8002445628439165,1.559402549205777,0.8244182216657848,34.282222222222224,134.3538888888889,306.0,7.0,1.050338266185614e-06,37181,False,False
2.0,2020.0,Summer,20,480.0,1.2300705204364306,0.4757899305555553,3.0775280646654863,0.410607627155258,35.64388888888889,139.9933333333333,100.0,8.5,0.47760326398872804,122,False,False
23.0,2020.0,Summer,5,404.0,1.0839201613273295,0.5921233212430154,0.666509495067422,0.6734774625061604,34.656666666666666,135.275,301.0,5.9,1.0330380410700952,2823,False,False
254.0,2020.0,Summer,9,355.0,1.88775610145654,0.7992699861138663,1.3623704916714006,0.8591548269249473,34.11138888888889,133.6275,310.0,6.4,1.2354992871652025e-07,37254,False,False
26.0,2020.0,Summer,9,197.0,0.9899412087864048,0.4372181710427993,1.5142327289943405,0.4505416601458868,35.46416666666667,139.85611111111112,100.0,2.7,0.47802883737174107,1326,False,True
274.0,2020.0,Summer,2,177.0,0.5607781057608533,0.3735835807079704,0.1931937930054338,0.8090317922202898,34.05333333333333,133.5,310.0,4.6,0.4363776020606364,38274,False,False
313.0,2020.0,Summer,5,35.0,1.6094379124341005,0.7999999999999999,1.1250656562509134,1.0000000000000002,34.38666666666666,133.24749999999997,309.0,6.4,3.706497861587365e-07,34313,False,False
328.0,2020.0,Summer,6,338.0,1.1783537775224988,0.5641083995658416,0.8586571512133432,0.6576517650721109,34.0,133.17499999999998,310.0,6.4,11.759169950209715,38308,False,False
35.0,2020.0,Summer,18,128.0,2.266060236616767,0.8572998046875,3.503687956444625,0.7840030371270236,35.34805555555556,139.80583333333334,100.0,8.5,0.6980006225924529,1235,False,False
396.0,2020.0,Summer,7,72.0,1.9061547465398496,0.84375,1.4029619879188595,0.979569764547061,34.333333333333336,132.45583333333332,312.0,3.2,3.083075573419973e-06,34396,False,True
4.0,2020.0,Summer,21,153.0,1.732003352541247,0.617283950617284,3.975797000684179,0.5688916366917541,35.60166666666667,140.06416666666667,100.0,7.7,0.4777057070374204,124,False,False
410.0,2020.0,Summer,1,9.0,-0.0,0.0,,,34.30305555555555,132.35305555555556,312.0,4.7,6.410112723819321e-07,34410,False,False
44.0,2020.0,Summer,10,16.0,2.0963525794641384,0.84375,3.246063842000168,0.9104343573849236,34.436388888888885,135.14,301.0,6.0,0.4497499003868794,2744,False,False
528.0,2020.0,Summer,2,18.0,0.6931471805599453,0.5,0.3459762562611936,1.0,33.30333333333333,131.61333333333332,314.0,5.9,0.4374461489178894,44528,False,False
617.0,2020.0,Summer,4,63.0,1.277034259466139,0.6938775510204082,0.7240894149278252,0.9211854965885544,33.635,131.13333333333333,316.0,6.8,0.4369762901227268,40617,False,False
79.0,2020.0,Summer,8,90.0,1.9730014063936128,0.84,1.555621351310673,0.9488131148903386,34.11277777777778,135.00833333333333,303.0,6.4,3.078671416947404e-06,3079,False,False
9.0,2020.0,Summer,3,23.0,0.4702359623552492,0.2344045368620038,0.637857977807602,0.4280272187063686,35.53722222222222,140.0225,100.0,0.7,0.4778553138512997,129,True,True
10.0,2021.0,Summer,24,48.0,2.899578881718965,0.9288194444444444,5.941308636568562,0.9123756350601236,34.93333333333333,136.805,201.0,4.5,0.4636454643681527,2310,False,False
11.0,2021.0,Summer,10,59.0,1.7807858972574324,0.7888537776501006,2.207214556288473,0.773385488630034,34.88638888888889,136.66666666666666,201.0,2.0,0.46373887583859613,2411,True,True
12.0,2021.0,Summer,3,257.0,0.6565154408933684,0.4334963436236733,0.3604203599666024,0.5975861071873568,35.608333333333334,139.8983333333333,100.0,2.6,0.47768825343837323,1212,False,True
143.0,2021.0,Summer,9,220.0,1.862614239224064,0.7930991735537191,1.4832318196332064,0.8477122723077235,34.60333333333333,134.61388888888888,305.0,6.0,1.082385399248306e-06,28143,False,False
15.0,2021.0,Summer,1,1.0,-0.0,0.0,,,35.551111111111105,139.9088888888889,100.0,0.5,0.4778209472003837,1215,True,True
18.0,2021.0,Summer,1,1.0,-0.0,0.0,,,35.559999999999995,139.82444444444445,100.0,2.7,0.4778031123314523,1318,False,True
181.0,2021.0,Summer,5,164.0,1.2987272973020971,0.6469363474122546,0.7843342676930767,0.8069446402799803,34.282222222222224,134.3538888888889,306.0,5.9,1.050338266185614e-06,37181,False,False
2.0,2021.0,Summer,9,110.0,1.13283303356606,0.5249586776859503,1.7019537105653548,0.5155745321852522,35.64388888888889,139.9933333333333,100.0,2.2,0.47760326398872804,122,False,True
23.0,2021.0,Summer,4,156.0,1.2409737358429085,0.6918145956607494,0.5940763450865176,0.8951733272870072,34.656666666666666,135.275,301.0,1.4,1.0330380410700952,2823,True,True
254.0,2021.0,Summer,8,281.0,1.885446391972587,0.8261293549980371,1.241496927831103,0.9067080531869468,34.11138888888889,133.6275,310.0,5.7,1.2354992871652025e-07,37254,False,False
26.0,2021.0,Summer,5,34.0,1.1285346566311305,0.5484429065743944,1.1343139682053336,0.7011980070261573,35.46416666666667,139.85611111111112,100.0,5.0,0.47802883737174107,1326,False,False
27.0,2021.0,Summer,4,24.0,0.623848004006291,0.2951388888888887,0.9439739413323746,0.4500112108241771,34.666666666666664,136.60027777777776,201.0,1.6,0.44935052538878156,2427,True,True
274.0,2021.0,Summer,1,15.0,-0.0,0.0,,,34.05333333333333,133.5,310.0,3.6,0.4363776020606364,38274,False,True
313.0,2021.0,Summer,3,1742.0,0.0646881997192193,0.020505746459788,0.2679963158296508,0.0588817368843045,34.38666666666666,133.24749999999997,309.0,6.8,3.706497861587365e-07,34313,False,False
328.0,2021.0,Summer,13,437.0,1.539316633860751,0.6047787860856997,1.9737058969134504,0.6001352928792997,34.0,133.17499999999998,310.0,6.9,0.43645341499102913,38328,False,False
35.0,2021.0,Summer,31,125.0,2.999540514664825,0.932352,6.213349345596118,0.8734862234626593,35.34805555555556,139.80583333333334,100.0,4.9,0.6980006225924529,1235,False,False
396.0,2021.0,Summer,26,590.0,2.5888117541866995,0.8549899454179833,3.918420039021386,0.7945779764275451,34.333333333333336,132.45583333333332,312.0,4.2,3.083075573419973e-06,34396,False,False
4.0,2021.0,Summer,15,169.0,1.3273402978046382,0.5382164490038863,2.72909871675896,0.4901461196193461,35.60166666666667,140.06416666666667,100.0,0.9,0.4777057070374204,124,True,True
410.0,2021.0,Summer,9,170.0,1.9134548104661184,0.8053287197231834,1.5576935306274964,0.8708508134320406,34.30305555555555,132.35305555555556,312.0,5.7,6.410112723819321e-07,34410,False,False
44.0,2021.0,Summer,23,105.0,2.6131944997194774,0.8985034013605442,4.727156732062697,0.833423479604507,34.436388888888885,135.14,301.0,6.1,0.4497499003868794,2744,False,False
528.0,2021.0,Summer,4,458.0,0.3570679252552768,0.1487099788333554,0.4896464915194262,0.2575700625131495,33.30333333333333,131.61333333333332,314.0,6.2,0.4374461489178894,44528,False,False
617.0,2021.0,Summer,8,347.0,1.2050436952633303,0.5313390195085085,1.1967193245958885,0.579503521070306,33.635,131.13333333333333,316.0,7.3,0.4369762901227268,40617,False,False
79.0,2021.0,Summer,7,178.0,1.6396855596531918,0.76644363085469,1.1579024754250482,0.8426316911133923,34.11277777777778,135.00833333333333,303.0,6.7,3.078671416947404e-06,3079,False,False
10.0,2022.0,Summer,25,88.0,2.8185384031274823,0.9238119834710744,5.360329364186327,0.8756281871304835,34.93333333333333,136.805,201.0,5.1,0.4636454643681527,2310,False,False
11.0,2022.0,Summer,8,36.0,1.7808951781919546,0.8040123456790123,1.9533871929293651,0.8564295473068667,34.88638888888889,136.66666666666666,201.0,0.7,0.46373887583859613,2411,True,True
12.0,2022.0,Summer,8,908.0,0.8442394334945873,0.3566074443517242,1.027712354880661,0.4059933480085163,35.608333333333334,139.8983333333333,100.0,1.8,0.47768825343837323,1212,True,True
13.0,2022.0,Summer,23,8840.0,1.488688949869834,0.6088941667861018,2.4210298162164365,0.4747860615742475,35.61416666666667,139.84611111111113,100.0,1.8,4.428196021619052,1212,True,True
143.0,2022.0,Summer,3,36.0,1.039720770839918,0.625,0.5581106265512472,0.946394630357186,34.60333333333333,134.61388888888888,305.0,5.8,1.082385399248306e-06,28143,False,False
15.0,2022.0,Summer,1,3.0,-0.0,0.0,,,35.551111111111105,139.9088888888889,100.0,0.5,0.4778209472003837,1215,True,True
18.0,2022.0,Summer,8,85.0,0.8571305451271128,0.3673356401384084,1.5756357174724496,0.4121926622831132,35.559999999999995,139.82444444444445,100.0,0.5,0.4778031123314523,1318,True,True
181.0,2022.0,Summer,3,89.0,0.8727238391309742,0.5037242772377226,0.4455696196480604,0.7943874723893823,34.282222222222224,134.3538888888889,306.0,6.5,1.050338266185614e-06,37181,False,False
2.0,2022.0,Summer,14,539.0,1.3517894332977536,0.5907455915407148,2.066866117146411,0.5122243530400409,35.64388888888889,139.9933333333333,100.0,5.9,0.47760326398872804,122,False,False
20.0,2022.0,Summer,5,4080.0,0.3177649515424482,0.1221645520953479,0.4811247387309886,0.1974384653719653,35.57277777777778,139.78250000000003,100.0,0.0,2.4709985744641113e-07,1320,True,True
23.0,2022.0,Summer,30,344.0,2.4101805068499265,0.8298235532720389,4.965207883176594,0.7086270617061566,34.656666666666666,135.275,301.0,2.9,1.0330380410700952,2823,False,True
254.0,2022.0,Summer,20,1319.0,2.294822641227789,0.846857700569216,2.644534546757221,0.7660306167831624,34.11138888888889,133.6275,310.0,8.0,1.2354992871652025e-07,37254,False,False
26.0,2022.0,Summer,9,21.0,1.8562701281920884,0.7891156462585034,2.6276699100244088,0.8448249429480333,35.46416666666667,139.85611111111112,100.0,2.1,0.47802883737174107,1326,False,True
274.0,2022.0,Summer,1,89.0,-0.0,0.0,,,34.05333333333333,133.5,310.0,5.3,0.4363776020606364,38274,False,False
28.0,2022.0,Summer,6,16.0,1.6631355916141728,0.7890625,1.8033688011112043,0.9282136470754652,34.669999999999995,136.7161111111111,201.0,5.3,1.0161252080743005e-06,2428,False,False
313.0,2022.0,Summer,20,891.0,1.5550263743445218,0.5891134817434857,2.79726686461258,0.5190805560537338,34.38666666666666,133.24749999999997,309.0,6.7,3.706497861587365e-07,34313,False,False
32.0,2022.0,Summer,1,20.0,-0.0,0.0,,,35.4575,139.7513888888889,100.0,3.1,0.478043080113602,1432,False,True
328.0,2022.0,Summer,8,197.0,1.8213591825052151,0.8070292973279394,1.324953637870048,0.8758886200926168,34.0,133.17499999999998,310.0,7.0,0.43645341499102913,38328,False,False
35.0,2022.0,Summer,38,244.0,3.0210731426455366,0.9255240526740124,6.730738169837713,0.8305158998275872,35.34805555555556,139.80583333333334,100.0,4.1,0.6980006225924529,1235,False,False
38.0,2022.0,Summer,33,2380.0,2.955064822172918,0.91533083821764,4.115831979443158,0.8451475565903039,35.24,139.8338888888889,100.0,6.3,0.6586621995592779,1238,False,False
39.0,2022.0,Summer,19,95.0,2.036592671798867,0.752797783933518,3.952676022753347,0.6916742667139323,34.55444444444444,136.7302777777778,201.0,4.0,2.094230013411514e-06,2439,False,True
396.0,2022.0,Summer,31,1238.0,2.758600978052484,0.8836833602584815,4.212742097962217,0.8033230218358014,34.333333333333336,132.45583333333332,312.0,4.8,3.083075573419973e-06,34396,False,False
4.0,2022.0,Summer,23,281.0,1.3237127683701793,0.4617216094021098,3.901847487469181,0.4221703748153526,35.60166666666667,140.06416666666667,100.0,1.1,0.4777057070374204,124,True,True
40.0,2022.0,Summer,17,92.0,2.485390961068194,0.8979206049149339,3.538422844714633,0.8772339599071433,34.55444444444444,136.79694444444445,201.0,3.0,4.100060648548167e-06,2440,False,True
410.0,2022.0,Summer,16,518.0,1.9893303398093656,0.7511515928504345,2.4000095070100183,0.7174992539832321,34.30305555555555,132.35305555555556,312.0,5.7,6.410112723819321e-07,34410,False,False
426.0,2022.0,Summer,4,8.0,1.0735428464085233,0.5625,1.4426950408889636,0.7743974703476993,33.99666666666667,132.29222222222222,312.0,7.5,2.081891068016308e-06,35426,False,False
44.0,2022.0,Summer,30,141.0,2.756042617300248,0.8998541320859113,5.860053961475167,0.8103154001469264,34.436388888888885,135.14,301.0,6.4,0.4497499003868794,2744,False,False
528.0,2022.0,Summer,1,138.0,-0.0,0.0,,,33.30333333333333,131.61333333333332,314.0,6.7,0.4374461489178894,44528,False,False
550.0,2022.0,Summer,2,7.0,0.410116318288409,0.2448979591836735,0.5138983423697507,0.5916727785823274,34.03805555555555,131.70083333333332,315.0,7.0,3.110951984571743e-06,35550,False,False
59.0,2022.0,Summer,2,2.0,0.6931471805599453,0.5,1.4426950408889634,1.0,34.72,137.12166666666667,202.0,1.3,0.4640774576398907,2359,True,True
598.0,2022.0,Summer,2,3.0,0.6365141682948128,0.4444444444444444,0.9102392266268372,0.9182958340544894,33.78333333333333,131.32527777777779,316.0,7.6,2.08693947347891e-06,35598,False,False
617.0,2022.0,Summer,5,46.0,1.4079510653975973,0.7315689981096408,1.0447570262568968,0.8748091830819519,33.635,131.13333333333333,316.0,10.0,0.4369762901227268,40617,False,False
79.0,2022.0,Summer,9,267.0,1.7687278730416045,0.7807936708328074,1.4318317456611236,0.8049827456353605,34.11277777777778,135.00833333333333,303.0,7.2,3.078671416947404e-06,3079,False,False
9.0,2022.0,Summer,1,1.0,-0.0,0.0,,,35.53722222222222,140.0225,100.0,1.2,0.4778553138512997,129,True,True
10.0,2023.0,Summer,20,99.0,1.7729607977189448,0.6852362003877156,4.134821423524676,0.5918288537899251,34.93333333333333,136.805,201.0,5.7,0.4636454643681527,2310,False,False
11.0,2023.0,Summer,7,14.0,1.809514255849282,0.8163265306122449,2.2735390901397072,0.929906376575379,34.88638888888889,136.66666666666666,201.0,2.4,0.46373887583859613,2411,False,True
12.0,2023.0,Summer,5,4516.0,0.2667040087145208,0.0992574575900193,0.4753200788176795,0.1657125178014229,35.608333333333334,139.8983333333333,100.0,0.0,0.47768825343837323,1212,True,True
13.0,2023.0,Summer,12,5335.0,0.3199330629929614,0.1008098980315137,1.2817459092650003,0.1287505359689292,35.61416666666667,139.84611111111113,100.0,0.0,1.0706158849770692e-06,1313,True,True
143.0,2023.0,Summer,3,27.0,1.0986122886681096,0.6666666666666667,0.6068261510845583,0.9999999999999998,34.60333333333333,134.61388888888888,305.0,5.8,1.082385399248306e-06,28143,False,False
181.0,2023.0,Summer,10,1375.0,1.581939154138292,0.6894608925619834,1.2454663278380067,0.687027445348958,34.282222222222224,134.3538888888889,306.0,6.8,1.050338266185614e-06,37181,False,False
2.0,2023.0,Summer,3,116.0,0.5391345419531922,0.2742271105826397,0.4207346278486228,0.4907414085152878,35.64388888888889,139.9933333333333,100.0,0.0,0.47760326398872804,122,True,True
20.0,2023.0,Summer,13,2401.0,0.8486624497800851,0.3300915330815407,1.5416950271092522,0.3308690860937637,35.57277777777778,139.78250000000003,100.0,3.4,2.4709985744641113e-07,1320,False,True
23.0,2023.0,Summer,43,371.0,2.867383166282293,0.88679971810725,7.0991490073429695,0.7623585765400175,34.656666666666666,135.275,301.0,5.0,1.0330380410700952,2823,False,False
254.0,2023.0,Summer,1,22.0,-0.0,0.0,,,34.11138888888889,133.6275,310.0,6.3,1.2354992871652025e-07,37254,False,False
27.0,2023.0,Summer,1,1.0,-0.0,0.0,,,34.666666666666664,136.60027777777776,201.0,1.2,0.44935052538878156,2427,True,True
274.0,2023.0,Summer,4,252.0,1.0082793278000588,0.5617598891408415,0.5425514917581086,0.7273197930240012,34.05333333333333,133.5,310.0,7.02,0.4363776020606364,38274,False,False
28.0,2023.0,Summer,1,1.0,-0.0,0.0,,,34.669999999999995,136.7161111111111,201.0,0.8,1.0161252080743005e-06,2428,True,True
313.0,2023.0,Summer,12,366.0,1.450082551716452,0.5579145391023919,1.8635750145200527,0.5835561476082676,34.38666666666666,133.24749999999997,309.0,6.8,3.706497861587365e-07,34313,False,False
32.0,2023.0,Summer,7,99.0,1.7677614722893296,0.7933884297520661,1.3057330811130556,0.9084496903145964,35.4575,139.7513888888889,100.0,4.2,0.478043080113602,1432,False,False
328.0,2023.0,Summer,9,392.0,0.9316510344280784,0.3647698875468553,1.3397503265877098,0.4240126585319534,34.0,133.17499999999998,310.0,7.57,0.43645341499102913,38328,False,False
35.0,2023.0,Summer,56,4594.0,2.92975727190821,0.8982028573924953,6.522378697424538,0.7278264104603364,35.34805555555556,139.80583333333334,100.0,0.0,0.6980006225924529,1235,True,True
38.0,2023.0,Summer,37,2392.0,2.504888179469496,0.8546849308173287,4.627317687540644,0.6936984556470301,35.24,139.8338888888889,100.0,0.0,0.6586621995592779,1238,True,True
39.0,2023.0,Summer,10,58.0,1.7643453952840864,0.7782401902497027,2.21650691233045,0.7662454693432903,34.55444444444444,136.7302777777778,201.0,3.9,2.094230013411514e-06,2439,False,True
396.0,2023.0,Summer,14,206.0,2.371642780434731,0.8746347440852107,2.4399966493503205,0.8986704281943306,34.333333333333336,132.45583333333332,312.0,3.9,3.083075573419973e-06,34396,False,True
4.0,2023.0,Summer,7,85.0,0.950666919714228,0.444567474048443,1.3505449006906711,0.4885461541868987,35.60166666666667,140.06416666666667,100.0,0.0,0.4777057070374204,124,True,True
40.0,2023.0,Summer,9,31.0,1.7400875227152517,0.7533818938605619,2.3296534097596995,0.7919479604696699,34.55444444444444,136.79694444444445,201.0,2.7,4.100060648548167e-06,2440,False,True
410.0,2023.0,Summer,7,72.0,1.9061547465398496,0.84375,1.4029619879188595,0.979569764547061,34.30305555555555,132.35305555555556,312.0,3.9,6.410112723819321e-07,34410,False,True
426.0,2023.0,Summer,9,88.0,1.3449102620806146,0.6064049586776858,1.7867764547287757,0.6120950384193778,33.99666666666667,132.29222222222222,312.0,7.8,2.081891068016308e-06,35426,False,False
44.0,2023.0,Summer,32,175.0,2.363477914846138,0.7814530612244898,6.002184825569905,0.6819555733998222,34.436388888888885,135.14,301.0,7.2,0.4497499003868794,2744,False,False
528.0,2023.0,Summer,4,63.0,1.351783994289646,0.7346938775510204,0.7240894149278252,0.9751060324573736,33.30333333333333,131.61333333333332,314.0,6.8,0.4374461489178894,44528,False,False
550.0,2023.0,Summer,7,58.0,1.0238970033217452,0.4577883472057072,1.4776712748869667,0.5261789727644,34.03805555555555,131.70083333333332,315.0,8.6,3.110951984571743e-06,35550,False,False
59.0,2023.0,Summer,1,1.0,-0.0,0.0,,,34.72,137.12166666666667,202.0,1.4,0.4640774576398907,2359,True,True
598.0,2023.0,Summer,4,8.0,1.2130075659799042,0.65625,1.4426950408889636,0.875,33.78333333333333,131.32527777777779,316.0,8.0,2.08693947347891e-06,35598,False,False
617.0,2023.0,Summer,6,294.0,0.6743250829854772,0.2780091628488128,0.8797272501976751,0.3763479945642465,33.635,131.13333333333333,316.0,8.4,0.4369762901227268,40617,False,False
79.0,2023.0,Summer,9,223.0,1.8157951113859,0.7854973958857006,1.4795165269624364,0.8264039689503468,34.11277777777778,135.00833333333333,303.0,6.7,3.078671416947404e-06,3079,False,False
